price,brand,model,year,mileage,engine_size,city,fuel_type,transmission,condition,owners,scraped_at
52000,Changan,K50 (Hunter),2025,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
24000,Toyota,Prius Prime,2017,198000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
35000,Ford,Mustang,2017,137000,2.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
180000,ZEEKR,9X,2025,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
51000,Porsche,Cayenne GTS,2013,96500,4.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
34500,BMW,520,2020,130000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
12200,LADA,(VAZ) Niva,2014,88300,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
36900,BMW,430,2020,137000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
26200,Toyota,Camry,2013,163000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
42500,Ford,Mustang,2019,74751,2.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
43000,Volkswagen,Passat,2022,39000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
67200,Honda,CR-V,2023,25000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
74700,Hyundai,Grandeur,2023,30695,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
32500,Ford,Edge,2017,119436,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
200600,ZEEKR,9X,2025,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
14900,Chevrolet,Cruze,2015,174600,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
221850,Nissan,Patrol,2025,4000,3.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
33900,Changan,CS 55 Plus,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
10500,Mercedes,C 240,2020,478000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
98000,Mercedes,Sprinter 316,2020,162000,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
62000,Mercedes,G 55 AMG,2004,158000,5.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
20700,Hyundai,Elantra,2018,233000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
35800,Changan,Uni-Z,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
33500,Changan,Uni-Z,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
57500,Mercedes,E 300,2020,57342,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
53890,Land,Rover Range Rover,2015,209000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
107999,Lynk,& Co 900,2020,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
164900,Mercedes,AMG GT 53 4MATIC+,2022,33000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
28900,Toyota,Camry,2017,235000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
73950,Hyundai,Grandeur,2023,54000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
37000,BMW,330,2020,108500,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
12700,Volkswagen,Passat CC,2012,242110,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
33000,Alfa,Romeo Giulia,2017,125000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
11200,Mercedes,E 280,2020,20005,2.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
7700,GAZ,GAZel (33021),2020,212744,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
5700,Opel,Vectra,1998,292000,1.8,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
119900,BMW,i5,2020,5202514900,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
13800,Mercedes,E 240,2020,350000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
35790,Changan,Uni-Z,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
20500,Land,Rover Range Rover,2004,265000,4.4,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
39000,Toyota,Land Cruiser Prado,2012,200000,2.7,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
15000,Hyundai,Sonata,2011,247667,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
105900,BMW,M6,2020,68500,4.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
5900,Mercedes,208 D,1994,500000,2.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
15900,Mercedes,E 220,2020,408000,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
67830,Toyota,Camry,2025,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
30500,Kia,Optima,2018,150200,2.0,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
10700,Chevrolet,Aveo,2012,241477,1.4,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
179990,BMW,X7,2020,15950,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
28800,Hyundai,Santa Fe,2014,195000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
34000,Toyota,Corolla,2023,51000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
14000,Mercedes,E 240,2020,323000,2.4,Mingəçevir,benzin,avtomat,yaxsi,1,2026-02-03 23:27:00
43900,Changan,F70 (Hunter),2024,0,1.9,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
11500,Ford,Focus,2014,165000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
21900,Ford,Transit,2008,181350,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
18500,Nissan,Qashqai,2013,189000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
106250,BMW,530e,2022,24000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
19500,Kia,Optima,2010,196500,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
19000,LADA,(VAZ) Niva,2024,30000,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
47600,BMW,X5,2020,179000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
24900,BYD,Qin Plus,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
11500,Ford,Mondeo,2011,340000,2.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
17000,Toyota,Aqua,2015,91000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
44000,Changan,Qiyuan Q07,2020,9000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
35500,Kia,Sorento,2018,203000,2.0,Şəki,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
22270,Mercedes,C 300,2020,41000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
13800,Chevrolet,Cruze,2014,243494,1.4,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
68800,Hyundai,Grandeur,2023,59000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
21500,Ford,Transit,2011,197000,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
33000,Mercedes,ML 350 4MATIC,2012,176500,3.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
15900,Chevrolet,Cruze,2017,156700,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
6800,LADA,(VAZ) 2104,2020,87000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
37000,Mercedes,ML 350 4MATIC,2012,148000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
28800,Toyota,Camry,2015,198000,2.5,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
9000,Mercedes,Vito 112 CDI,1999,444400,2.1,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
34900,Mercedes,Atego 816,2020,629000,4.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
12800,Opel,Astra,2008,267000,1.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:04
25900,Changan,Alsvin,2024,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
31500,FAW,Tiger VR,2024,0,2.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
25500,Kia,Soluto,2025,0,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
76330,BMW,530e,2021,76000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
30500,Changan,Qiyuan A05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
62730,JETOUR,T2 i-DM,2025,4500,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
62000,Changan,CS 55 Plus,2025,2200,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
6700,Tofas,Sahin,2004,99651,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
9700,LADA,(VAZ) Niva,2013,198200,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
23500,BYD,Seal 05,2020,0,1.5,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
21100,Hyundai,Sonata,2015,130000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
53000,Changan,Qiyuan Q07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
10500,Daewoo,Gentra,2013,207000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
13800,Chevrolet,Cruze,2013,250000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
54000,Mercedes,GL 450 4MATIC,2015,178000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
30000,Kia,K5,2020,188000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
12800,LADA,(VAZ) Niva,2012,150000,1.7,Lənkəran,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
12500,Hyundai,Accent,2012,240000,1.6,Naxçıvan,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
46900,Mercedes,E 300 d,2017,175000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
54500,Hyundai,Santa Fe,2021,100000,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
84400,Mercedes,GLE 350,2020,111000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
4200,LADA,(VAZ) 2109,2020,217000,1.5,Mingəçevir,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
45000,Mercedes,Atego 1224,2020,500000,6.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
87000,Land,Rover Range Rover,2020,165000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
12100,Mercedes,C 200,2002,350000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
10800,Mercedes,C 230,2020,299000,2.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
10900,Nissan,March,2012,100000,1.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
19900,Hyundai,Santa Fe,2008,120300,2.0,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
33900,Changan,Uni-Z,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
52700,Mazda,EZ-60,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
28050,Ford,Transit,2014,294519,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
52900,Changan,K50 (Hunter),2025,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:08
29900,GAC,Aion ES,2024,20240,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
84150,ZEEKR,007 GT,2025,20250,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
27000,BMW,328,2020,125000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
33300,Toyota,Corolla,2025,0,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
692622,Bentley,Bentayga,2024,2000,4.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
41500,Toyota,Frontlander,2025,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
12500,Mercedes,E 220,2020,503000,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
29500,Toyota,RAV4,2020,179807,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
239990,Maextro,S800,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
17500,Nissan,Qashqai,2013,199999,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
139990,Voyah,Taishan,2026,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
38930,Neta,GT,2023,202314000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
59990,BAW,212,2020,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
30000,Kia,K3,2020,85000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
24900,Toyota,Fortuner,2005,288000,4.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
94900,Li,Auto L7,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
23000,Audi,Q7,2020,220000,3.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
34068,Chevrolet,Monza,2024,88000,1.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
21800,Kia,K3,2020,183000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
38990,Changan,Qiyuan Q07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
8400,Lexus,RX 300,2020,214468,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
48900,Changan,Qiyuan Q07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
21900,Ford,Fusion (North America),2020,170000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
59900,Haval,Raptor,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
12800,Hyundai,Avante,2007,264000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
31600,Kia,Carnival,2015,181500,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
32800,Land,Rover Range Rover,2008,195500,4.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
22300,Toyota,Land Cruiser Prado,2005,318000,2.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:12
37500,Changan,Uni-Z,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
343740,Land,Rover Range Rover,2024,0,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
130050,BMW,530e,2024,3000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
17800,Hyundai,Elantra,2014,310423,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
55000,Jeep,Grand Cherokee,2020,61000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
15800,Ford,Fusion (North America),2013,225000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
23800,Audi,A6,2020,270300,2.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
51000,BMW,330,2020,98000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
21900,Mercedes,Atego 817,2020,450000,4.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
15500,Lexus,RX 350,2020,280000,3.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
12200,Chevrolet,Cruze,2012,250000,1.4,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
17500,BMW,525,2020,376000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
15500,Hyundai,Elantra,2013,245222,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
30700,Honda,Insight,2021,127500,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
19700,Ford,Transit,2008,213123,2.2,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
1500,LADA,(VAZ) 2106,2020,25800,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
13600,Ford,Fusion (North America),2014,226000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
23400,Chevrolet,Equinox,2019,129060,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
23200,Skoda,Rapid,2021,97000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
22000,Kia,Optima,2013,140000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
23000,BYD,Destroyer 05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
43000,BMW,530,2020,96500,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
35700,Toyota,Land Cruiser Prado,2010,168000,2.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
14800,Chevrolet,Cruze,2016,165000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
122400,Mercedes,GLE 350 e 4MATIC Coupe,2022,20000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
73000,Hyundai,Santa Fe,2025,11500,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:27:16
